KEY	EN	JA	ZH
"9668F925442DF40EEDD3718BF482D8F0"	"To say the least. And Lord Aotharm, who rules these lands, well, opinions on him aren't much better. It's a trying time, to be sure."	"뭐라고 말씀드려야 할지 모르겠어요. 이 땅을 다스리는 아오탐 경에 대한 의견도 별로 좋지 않아요. 시련의 시기인 건 분명해요."	"至少可以这么说。而且统治这些土地的奥萨姆领主，嗯，对他的评价也不怎么样。这确实是个严峻的时期。"
"2517322843B4E9CDEC36058F8F553018"	"To the Business Owner,<cf><cf>It has come to our attention that you are stocking and selling copies of a book that has been officially banned by the order of Queen Osenne. The book in question is called The Heroes of the Rebellion, and has been made forbidden in Karvenia due to its pro-rebellion propaganda and anti-monarchy rhetoric.<cf><cf>You have 48 hours to remove the book from your stock, or we will send guards to remove it.<cf><cf>Yours with kindness,<cf>Lord A. Paltar III, Royal Advisor"	"사업주님께,<cf><cf>오센 여왕의 명령에 따라 공식적으로 금지된 책을 여러분이 비축하고 판매하고 계시다는 사실을 알게 되었습니다. 문제의 책은 반란의 영웅이라고 불리며, 반란 지지 선전과 반군주제 수사로 인해 카베니아에서 금지되었습니다.<cf><cf>48시간 이내에 책을 재고에서 제거하시지 않으면, 우리는 경비를 보내서 책을 제거할 것입니다.<cf><cf>친절을 담아,<cf>A. 팔타르 3세 경, 왕실 고문"	"尊敬的商户，<cf><cf>我们注意到你正在储存并销售一本已由奥森娜女王命令禁止的书籍。该书名为《叛乱英雄》，因其宣扬叛乱思想和反君主制言论，在卡文尼亚已被禁止。<cf><cf>你有48小时将该书从你的库存中撤出，否则我们将派卫兵来移除。<cf><cf>诚挚问候，<cf>帕尔塔三世领主，王室顾问"
"0F34D1AE444B0D7FFD2BB39378C36DF0"	"To the Golden Child of the Lowlands,<cf><cf>Congratulations on liberating so many villages, and releasing the peasants from their perceived shackles! Truly an incredible achievement. I hope it was worth it.<cf><cf>It crossed my mind recently how truly absurd it is that we have never met. Me, as the Lord of the Lowlands, and you, its brave, new savior.<cf><cf>So I would like to cordially invite you to a luncheon in my castle to discuss the future of the Lowlands, as well as the ongoing problems being caused by those damn bandit groups.<cf><cf>I look forward to finally meeting you.<cf><cf>Yours Royally,<cf><cf>Lord Edmund Ashbourne III."	"저지대의 황금빛 아이에게,<cf><cf>수많은 마을을 해방하고 농민들을 그들이 느끼던 족쇄에서 해방시켜준 것을 축하합니다! 정말 놀라운 업적입니다. 그만한 가치가 있었기를 바랍니다.<cf><cf>저는 최근에 우리가 만난 적이 없다는 것이 얼마나 말도 안 되는지 생각해 보았습니다. 저는 저지대의 영주이고, 당신은 저지대의 용감한 새로운 구세주입니다.<cf><cf>그래서 저는 저지대의 미래와 저주받은 산적 무리들이 일으키고 있는 지속적인 문제에 대해 논의하기 위해 제 성에서 점심 식사를 하도록 정중히 초대하고자 합니다.<cf><cf>드디어 당신을 만날 수 있기를 기대합니다.<cf><cf>존경을 담아,<cf><cf>에드먼드 애쉬본 3세 경."	"致低地的黄金之子们，<cf><cf>祝贺你解放了如此多的村庄，并让农民们摆脱了他们自以为的枷锁！这真是一个令人难以置信的成就。我希望它值得你这样做。<cf><cf><cf>我最近想到，我们之间从未见面，实在是太荒唐了。我作为低地的领主，而您，是这里勇敢的新守护者。<cf><cf>因此，我诚挚地邀请你到我的城堡共进午餐，讨论低地的未来，以及那些可恶的强盗团伙造成的问题。<cf><cf>我期待着与你见面。<cf><cf>谨启，<cf><cf>埃德蒙·阿什伯恩三世领主。"
"FB9094D34C0A899D8D82D3BD43EB5196"	"Today"	"오늘"	"今天"
"8B466823412FF4FBC34C1BAA664C32F2"	"Tom"	"톰"	"汤姆"
"76A74A52441D43796229A887ADC7E102"	"Tomas"	"토마스"	"托马斯"
"F73371AD4C3B51F902CF959CD41091AF"	"Tomas, I'm so sorry. I found Lyanna in the bandit camp. But she didn't make it."	"토마스, 정말 죄송합니다. 산적 캠프에서 냘나를 찾았지만, 살아남지 못했습니다."	"托马斯，我非常抱歉。我在土匪营地找到了莉安娜。但她已经死了。"
"B4AD432040F2C65B5B0BC29B1427FD47"	"Too easy, in fact… Can I ask what exactly is heroic about this?"	"너무 쉬운데요… 이게 영웅적인 게 뭐죠?"	"事实上太容易了…我可以问一下这到底有什么英雄壮举吗？"
"27A4A1C042D66CDF847C1794009F9370"	"Too many. People I used to consider friends have turned to crime just to provide for their families. It’s truly tragic."	"너무 많습니다. 제가 친구라고 생각했던 사람들이 가족을 부양하기 위해 범죄에 손을 댔습니다. 정말 안타깝습니다."	"太多了。我曾经认为的朋友为了养家糊口而转向犯罪。这真是悲惨。"
"DC1EFA294744FB65074AB0B89640E1F1"	"Took you long enough. Do you have it on you?"	"오래 걸렸군요. 가지고 있나요?"	"让你久等了。你带了吗？"
"FD5B109549A753A3897B7686D30B7EF4"	"Tool for Carpenter (Quest Item)"	"목수 도구 (퀘스트 아이템)"	"木匠工具（任务物品）"
"02D769B341854CD097A7F0BE5B07B649"	"Toolmaker"	"도구 제작소"	"工具制造站"
"A3B82B074AD71B20589096A76D67E03E"	"Toolmaker"	"도구 제작소"	"工具制造站"
"BF95902145CB26C1D7F45BA33A0D6417"	"Toolmaker"	"도구 제작소"	"工具制造站"
"F761489F4DF58DBD803B6497E27D5053"	"Tools"	"도구"	"工具"
"1AE92A414AA4CED84481B99C84035F2F"	"Tools for Dalibor (Quest Item)"	"달리보르를 위한 도구 (퀘스트 아이템)"	"达利波尔的工具（任务物品）"
"19ED275A4B00EEDD4FA5428007ABA693"	"Tools for Miller"	"제분업자 도구"	"给磨坊主的工具。"
"93DC13DD44C4E659D86AD8AEDCDE38A3"	"Tools for Robin Ebbot (Quest Item)"	"로빈 에봇을 위한 도구 (퀘스트 아이템)"	"罗宾·埃博特的工具（任务物品）"
"708794FA49E4E3F761A01E98FEA29C32"	"Top Up"	"보충"	"充值"
"BEA25E7143AD4C779FB7E9AA984CCCEF"	"Torch"	"횃불"	"火把"
"10EC7B574F0CB292E17E7D96D938DA82"	"Torn Piece of Paper"	"찢어진 종이 조각"	"撕碎的纸片"
"AC47A73A44FED42BCEC2BC8F9CECCCD6"	"Torn Piece of Paper"	"찢어진 종이 조각"	"撕碎的纸片"
"B8964B924891150A0531658C90698F77"	"Torso Slot"	"몸통 슬롯"	"躯干栏"
"EE331005400193CEA8C0968086FAFF29"	"Total<cf>Transporters"	"전체<cf>운송업자"	"总<cf>运输兵"
"3904540B4936ADF3B1930391D7FC871F"	"Tower"	"망루"	"塔楼"
"A4FB5A374860D5896E0E76B9A6D3D203"	"Town"	"마을"	"城镇"
"42347B99456FF81E504F3288307B09EB"	"Town Hall"	"마을 회관"	"村公所"
"64A436DB4D1F15834B5F8EA5058204FD"	"Town Hall"	"마을 회관"	"村公所"
"9B5448FE411C5FB759B218AD2A7C3D4F"	"Town Hall"	"마을 회관"	"村公所"
"A8A6089A47ECB0D0EC21D68E9D1A447F"	"Town House"	"마을집"	"城镇房"
"1865A0954569C019A4B62A932798348F"	"Town House T2"	"마을 주택 T2"	"城镇房 T2"
"7D5639E04AA3D1ABA60D03958D39D3D0"	"Town Overview"	"마을 개요"	"城镇总览"
"3940685245D34F3BA0ABC99BB79DCA54"	"Town house number"	"타운 하우스 번호"	"城镇房数"
"5055C7D8458806F8120549B6920273A8"	"TownSiege"	"성 공성전"	"城镇围攻"
"C364AB0441856B5D7282C78197E83F87"	"Townsfolk Cap"	"마을 사람 모자"	"乡民帽"
"A3DE930A4BDA5E9E9B2CA3B3CE32A893"	"Townsfolk Coif"	"마을 사람 코이프"	"市民软帽"
"BE5F93184856AA0B62325E996530E68C"	"Townsfolk Hood"	"마을 사람의 후드"	"市民兜帽"
"682540DF4C77B1C5061D90B975FCFB37"	"Townsfolk Robe 1"	"마을 사람 로브 1"	"市民长袍1"
"31522F8C4AF44E40211088B38090E750"	"Townsfolk Robe 2"	"마을 사람 로브 2"	"市民长袍2"
"4C3112B44092CFC665CA9E8C7C1268DF"	"Townsfolk Robe 3"	"마을 사람 로브 3"	"市民长袍3"
"ED0985F4473EA3C7694B10A5F5DE7521"	"Townsfolk Robe 4"	"마을 사람 로브 4"	"市民长袍4"
"7A667AA541D8235D188DF49D14B55304"	"Townsfolk Robe 8"	"마을 사람 로브 8"	"市民长袍8"
"9709D73E4F1C99DEC4253CB05C482D1D"	"Townsfolk Robe 9"	"마을 사람 로브 9"	"市民长袍9"
"6DE77EF243B389533CEF3CA9DF52C837"	"Townsfolk Shoes"	"마을 사람 신발"	"市民鞋"
"4A8A7A0E4FB6C1034D7F9F91AB3B4DE0"	"Townsfolk Trousers"	"마을 사람 바지"	"市民长裤"
"22679B854F0B4413CB4CFE96BA1ECEBB"	"Townsfolk Tunic 1"	"마을 사람 튜닉 1"	"市民束褂1"
"E9B958F247D6F2C143C8BE9C2F57B9C4"	"Townsfolk Tunic 2"	"마을 사람 튜닉 2"	"市民束褂2"
"0D5EA0D4416955AB04EFC58B5F93B46F"	"Townsfolk Tunic 3"	"마을 사람 튜닉 3"	"市民束褂3"
"F4CA51E24707086A47ACFE9E819DB4EE"	"Townsfolk Tunic 4"	"마을 사람 튜닉 4"	"市民束褂4"
"7A07AEB34F5A165BD8C077B60308A6A3"	"Townsfolk Tunic 5"	"마을 사람 튜닉 5"	"市民束褂5"
"620BEE114B4D6557949FA3957BC89E74"	"Townsfolk Tunic 6"	"마을 사람 튜닉 6"	"市民束褂6"
"9F381C994F33AE6C29C7368B068F5998"	"TraceAligned"	"트레이스 정렬"	"地形追踪对齐"
"B9439F3043F1468E59287EA23EF87245"	"Track"	"추적"	"追踪"
"EBBEAFA247541209F4B54EBA44909E5D"	"Track this quest"	"이 퀘스트 추적"	"追踪此任务"
"541CDE0D472F860A3A1610925B148ED6"	"Trade"	"거래"	"交易"
"21C06CE14BC6AA047FB000BB34DBC1D3"	"Trader"	"상인"	"商人"
"D24B6A3849975D2B171A568E8F55D710"	"Trader's bag (Quest Item)"	"상인의 가방 (퀘스트 아이템)"	"商人的袋子（任务物品）"
"89DE360140B4E16EFEA6EBA9BE69520E"	"Trading"	"거래"	"交易"
"14FB18634F3814D1CB210180AB55B18B"	"Training"	"훈련"	"训练"
"0ED22D9D4C9EABF51F32338F0A320AD7"	"Training Ground"	"훈련장"	"训练场"
"5C6C66B8465CEB41C5BC96B9268BA56B"	"Training Ground"	"훈련장"	"训练场"
"75324EE44D73513BF5BD6F90661700D1"	"Training Pit"	"훈련장"	"训练场"
"4B65E52F418782EB36B101B4F6B5A79E"	"Transfer to Data Asset"	"데이터 자산으로 전송"	"转化为数据资产"
"4BA32380464375952EFA4297310C5B58"	"Transfer to Material"	"소재로 전송"	"转化为材质"
"A04A996C4588C207968993AC50DD6049"	"Transporters:"	"운송업자:"	"运输兵："
"2D3656E749AC9A7C51B00F9DDDCA8169"	"Transporting"	"운송 중"	"运输"
"621B64A74273E583FBC82D82876E6FC1"	"Trap"	"함정"	"陷阱"
"D2E6893A46FC839FFDFB9D859DFAA80E"	"Trappers Camp"	"함정사 캠프"	"猎人营地"
"73B2E1994150A09DD7D575BB93919D54"	"Travel"	"여행"	"旅行"
"2D2412F04AE139DA2613BC9E077A3C7A"	"Travel sign"	"여행 표지판"	"旅行标示牌"
"1E9954FF4C321406DAB0C189246248EC"	"Traveler's Garb"	"여행자 복장"	"旅行者的装束"
"6B2BCB834FE07435BA731394B4AC21DB"	"Traveler's Hood"	"여행자 후드"	"旅行者兜帽"
"F327D74F43375DE515DC3C96E51EA029"	"Traveler's Shoes"	"여행자 신발"	"旅行者鞋"
"7D0AFEDB46CACE8FB8D67AA662D87463"	"Traveler's Trousers"	"여행자 바지"	"旅行者长裤"
"4C0214FD4AD80B174BD99088F9513762"	"Traveler, I’m starting to get desperate now…"	"여행자여, 저는 지금 절박해지기 시작했습니다…"	"旅人，我现在开始绝望了……"
"EFF8C6AD44C67DFDABE129BA4DEA5C9D"	"Traveler, could you help me? My husband is still missing."	"여행자님, 저를 도와주실 수 있나요? 제 남편이 아직도 실종 중이에요."	"旅行者，你能帮帮我吗？我丈夫仍然失踪着。"
"1DF0E4D840D1FE25D6953AA128517C4F"	"Traveler, do you have a moment? I’m still in need of your aid."	"여행자님, 잠깐 시간 내주실 수 있나요? 아직도 도움이 필요합니다."	"旅人，你有时间吗？我仍然需要你的帮助。"
"D003733A41767B0F1349E28F1C02C69B"	"Traveler, have you found some time to help me? I still need a Sturdy Falchion and Sneaky Dagger for my experiments."	"여행자여, 저를 도울 시간을 내셨나요? 저는 아직도 제 실험에 튼튼한 팔치온과 은밀한 단검이 필요합니다."	"旅人，你有没有时间帮我？我仍然需要一把坚固的弯刀和一把隐秘的匕首来做实验。"
"3418FE224F797C4BB96AA2995B85BC60"	"Traveller please I still need help with finding my husband…"	"여행자님 제발 저는 아직도 남편을 찾는 데 도움이 필요합니다…"	"旅行者，拜托，我仍然需要帮助来寻找我的丈夫..."
"88CA661B4D040B20AAAAE0A7BE6720A5"	"Traveller, I could still use your help with this order."	"여행자님, 이 주문에 대해서 아직도 도움이 필요해요."	"旅行者，我仍然需要你的帮助完成这个订单。"
"C43A00A14305371C13A4A3A0DE424760"	"Treasure of the garden, used both in the kitchen and for its medicinal qualities."	"정원의 보물로, 주방과 약용으로 모두 사용됩니다."	"花园的珍宝，既可用于厨房，又可用于药用。"
"D2CF96834E3B4A2F403F63A47291BEB2"	"Trees"	"나무"	"树木"
"BFBAAB7D42310660CC8270B54EBF14A8"	"Trent"	"트렌트"	"特伦特"
"F8A0B1464BB07DFD190AF2A34095B4D8"	"Trip Safety"	"안전한 여행"	"旅途安全"
"F14062C940DC0B3B5AD1C691BBEAE694"	"Trophies provide renown for placing them in your settlement"	"전리품은 정착지에 두면 명성을 얻을 수 있다"	"放置的战利品会产生声望"
"0F94E7BC471F295B6DF4D2B90AD5259E"	"Trophy"	"트로피"	"战利品"
"8CE0C58A4F470159B66259A3D434E147"	"Trophy"	"트로피"	"战利品"
"BA02DFD44A23EE4A8515EEAA79157372"	"Troubles on the road?"	"길에서 문제가 생겼나요?"	"路上遇到麻烦了吗？"
"4302CBD046B320FC320CFDA75C1F15F8"	"Troubling times have befallen our village. There's Ashbourne people prowling here, forcing honest folk into labor under threat of violence. It's a grim situation indeed, and many fear for their safety."	"우리 마을에 힘든 시기가 닥쳤습니다. 애쉬본 사람들이 이곳을 돌아다니며, 폭력을 휘두르며 정직한 사람들을 노동에 강제로 동원하고 있습니다. 정말 암울한 상황이고, 많은 사람들이 자신의 안전을 걱정하고 있습니다."	"我们村庄遭遇了困难时期。阿什伯恩的人在这里出没，在暴力的威胁下逼迫正派的人们劳动。这确实是一个严峻的局面，许多人担心自己的安全。"
"5FD97AEB408DC3AEAB1D6A9FEB0D42DD"	"Trousers with Leather Kneepads"	"가죽 무릎 보호대가 달린 바지"	"皮革护膝裤子"
"2A725765452DA7DD81461C98CF4DA1DE"	"Trust"	"신뢰"	"信任"
"57B693504E53D7F65EE1E5860FEB829E"	"Trust & Renown"	"신뢰와 명성"	"信任与声望"
"9C7FC9E045CA221DF052329CCAC7A437"	"Trust can't be forced, I see that now. I wish it were different."	"신뢰는 강요할 수 없는 거예요. 저는 그것이 달랐으면 좋겠습니다."	"我现在明白了，信任是不能被强迫的。我希望情况可以不同。"
"B4106C5A44187161E6B84E8252F788FA"	"Trust is a luxury these days. It's not about you; it's about coverin’ my arse."	"요즘 신뢰는 사치품입니다. 당신에 관한 것이 아니라, 제 엉덩이를 가리는 것에 관한 것입니다."	"信任是当今的奢侈品。这与你无关；这是为了给我擦屁股。"
"A000F7CB4A5E3F9F74B7F198CF267F14"	"Trust me when I say, this is important. It’s not just about ego or pride."	"제 말을 믿으세요. 이건 중요합니다. 자존심이나 자만심이 아니라요."	"相信我，当我说这很重要时，它不仅仅关乎自尊或骄傲。"
"F895F6F14043191BED5F2CBF18CC59D7"	"Trust me, I’m better with the forge than with excuses. The tools will be ready by tomorrow, no more delays."	"저를 믿으세요. 변명하는 것보다 대장간 일을 더 잘해요. 도구는 내일까지 준비될 거고, 더 이상 지연은 없을 거예요."	"相信我，我打铁的本事比找借口的本事要强。工具明天你来拿，绝不会再有延迟。"
"E84CCD8F4B54D3A28F296F89BEEB4A62"	"Trust me, you don't want to know what she's like when she gets angry; she could have my head."	"제 말을 믿으세요. 아내가 화를 내면 어떤지 알고 싶지 않으실 겁니다. 제 목을 베겠죠."	"相信我，你不想知道她生气时是什么样子；她可能会要了我的命。"
"AF174A25427B4D24E23B8081658D1D2A"	"Trust my husband to kill the cousin of the person who could save his life…"	"제 남편이 자신의 목숨을 구할 수 있는 사람의 사촌을 죽일 줄 알았어요…"	"相信我的丈夫会杀死那个可以救他命的人的表弟……"
"79016CA440E68F3851B7A99E79E729D3"	"Trustworthy."	"신뢰할 수 있는."	"值得信赖。"
"A465DACF48D4F6954AB64AAF980A9B29"	"Trustworthy."	"신뢰할 수 있는."	"值得信赖。"
"92D64C6F400B6AE105FE5CA68769A781"	"Try to not speak about this too loudly."	"이 일에 대해서는 너무 큰 소리로 말하지 마세요."	"尽量不要大声谈论这件事。"
"057803A241383AD86CAE09AB0BB36554"	"Trying to recreate this armor and gift it to the village Elder, hopin’ he’ll allow me back."	"이 갑옷을 다시 만들어 마을 장로님께 선물하려고 합니다. 그러면 다시 마을로 돌아올 수 있을 거라고 바랍니다."	"试图重新打造这套盔甲并把它送给村长，希望他能允许我回去。"
"9D07EF0E41086B82F317A8BD93FE0BDF"	"Tugging at my heartstrings, huh? I’ll allow it this time. I’ll get you what you need."	"마음을 흔드네요. 이번만은 허락할게요. 필요한 걸 가져다줄게요."	"打动我的心弦了，是吧？这次我就答应了。我会给你拿来你需要的东西。"
"03B5A9FD4251BB5B329E72B15DD2886D"	"Turn guards marked as reservists into workers."	"예비군으로 표시된 경비병을 노동자로 전환합니다."	"将标记为预备兵的守卫转变为工人。"
"56415A504F95C8BBB0DEB5AE30F869F7"	"Turn workers marked as reservists into guards."	"예비군으로 표시된 노동자를 경비병으로 전환합니다."	"将标记为预备兵的工人转变为守卫。"
"6F5B2F574715B34B989D61A2D8D937C0"	"Turn your companion into a worker, so that he could help you with building."	"동료를 일꾼으로 바꿔 건설을 도와주세요."	"把你的同伴变成工人，这样他就可以帮助你建造了。"
"6F881A6042E444EBF0A135B4FBAA336C"	"Turn your companion into a worker, so that he could help you with building."	"동료를 일꾼으로 바꿔 건설을 도와주세요."	"把你的同伴变成工人，这样他就可以帮助你建造了。"
"2830A57543D9409E2A8021B119C5FAD4"	"Turnip"	"순무"	"萝卜"
"398335F4482C2F7C530A42BE3A1D5354"	"Turnip Seeds"	"무 씨앗"	"大头菜种子"
"141CBDF84D93579763F273827AC42DEE"	"Turns animal skins and pelts into useful materials. You can request a specific product for additional Workforce."	"동물 가죽과 가죽을 유용한 재료로 바꿉니다. 추가 인력을 투입하면 특정 제품을 요청할 수 있습니다."	"将动物的皮和兽皮变成有用的材料。或者你可以通过消耗更多的劳动力来专一生产一种特定的材料。"
"60C8C80C48E0B159894A4A90FE34316D"	"Turns animal skins and pelts into useful materials. You can request a specific product for additional Workforce."	"동물 가죽과 가죽을 유용한 재료로 바꿉니다. 추가 인력을 투입하면 특정 제품을 요청할 수 있습니다."	"将动物的皮和兽皮变成有用的材料。或者你可以通过消耗更多的劳动力来专一生产一种特定的材料。"
"9C34C9014E70A834083CDFA589B57CA5"	"Turns animal skins and pelts into useful materials. You can request a specific product for additional Workforce."	"동물 가죽과 가죽을 유용한 재료로 바꿉니다. 추가 인력을 투입하면 특정 제품을 요청할 수 있습니다."	"将动物的皮和兽皮变成有用的材料。或者你可以通过消耗更多的劳动力来专一生产一种特定的材料。"
"D8C18E3C42CF0F7690C1BA94296C1177"	"Turns animal skins and pelts into useful materials. You can request a specific product for additional Workforce."	"동물 가죽과 가죽을 유용한 재료로 바꿉니다. 추가 인력을 투입하면 특정 제품을 요청할 수 있습니다."	"将动物的皮和兽皮变成有用的材料。或者你可以通过消耗更多的劳动力来专一生产一种特定的材料。"
"9E0AAF824391229A891D4595B542E009"	"Turns out {QuestGiver}’s husband left the house this morning and didn’t tell why. He could get himself into trouble. I’d better look out for him."	"{QuestGiver}의 남편이 오늘 아침 집을 나갔는데 이유를 말하지 않았습니다. 그는 문제에 휘말릴 수 있습니다. 그를 찾아야겠습니다."	"原来{QuestGiver}的丈夫今天早上离家出走了，没有告诉原因。他可能会惹上麻烦。我最好去找他。"
"824A88C34D8ADFE54BEE6EB6FA914D76"	"Tusk of the most feared creature of the Karvenia - the demon boar tusks. Every hunter dream to have one in their collection."	"카베니아에서 가장 두려운 생물의 엄니입니다. 모든 사냥꾼이 소장을 꿈꿉니다."	"卡文尼亚最可怕生物的獠牙——恶魔野猪的獠牙。每个猎人梦寐以求在自己的收藏中拥有一颗。"
"AAB62A3F43189A2C17873285FDC425E4"	"Two Handed"	"양손 무기"	"双手"
"B72C5A22430B563A8959F0A90CA1E859"	"Two Handed"	"양손 무기"	"双手"
"ED5F838E476541509EBD8DA76B2C46AB"	"Two reasons, the roads are a warzone, and my self-defense skills are even worse than my cooking."	"두 가지 이유가 있어요. 길이 전쟁터 같고, 제 자기 방어 기술은 요리보다 더 형편없어요."	"有两个原因，那些路就像战场，而我的战斗能力甚至比我的烹饪技能还差。"
"A246EB81439612453A297987B5CB004B"	"Two workers can harvest various handpickable plants and resources at the same time, greatly increasing efficiency."	"두 명의 노동자가 다양한 손으로 땛을 수 있는 식물과 자원을 동시에 수확하여 효율성을 크게 향상시킵니다."	"两个工人可以同时收获各种可手工采摘的植物和资源，大大提高效率。"
"24204F97404827A6568D21B6A73A682B"	"Tyon"	"타이온"	"泰恩"
"7405945343A3B64206BCDAA332C55D72"	"Type"	"유형"	"类型"
"D2ED9AD941EDE4827F04EFBDB16F240D"	"Type message"	"메시지 입력"	"输入信息"
"4E2DCF594E8528868907459D748FE116"	"Typhenon"	"티페논"	"提丰农"
"06F205024261C87D1200F0AC6722D121"	"Typical, always trying to put on a show. So, when are you going?"	"전형적이군요. 항상 쇼를 벌이려고 하시네요. 그래서 언제 가시겠습니까?"	"太典型了,总是想要闹一场大新闻. 所以呢, 你什么时候去？"
"9B64308A499CDDB5DA471A9CCA6F0DE2"	"Typical. Can’t let me have nothing, can he?"	"전형적이네요. 아무것도 제게 주지 않으려고 하지요?"	"太像他干的事了。他就不能让我好过一会儿吗？"
"28ADC62949F4F5613D862997AE083F29"	"T’was nothing. What you’re doing, it gives us hope."	"아무것도 아니에요. 당신이 하는 일이 우리에게 희망을 줍니다."	"没什么。你所做的一切，给了我们希望。"
"30CC9E0D4BC14F3C841C1EB5CEA6A012"	"T’was nothing. What you’re doing, it gives us hope."	"아무것도 아니에요. 당신이 하는 일이 우리에게 희망을 줍니다."	"没什么。你所做的一切，给了我们希望。"
"24A0945242E0423F374086877E17EBCB"	"U"	""	""
"79BB401F48441D8103AAA7ADFE8399AE"	"U"	""	""
"2931EEAC440C69CDDBFA73AE41273BB0"	"UI SFX"	"UI 효과음"	"UI 音效"
"B14B71EF463DBF7D0B73F38CBCF7B671"	"UNLOAD"	"장전 해제"	"发射"
"0750B1344BD85621513C9B9C7001E5D3"	"UPSCALING/AA METHOD"	"업스케일링/AA 방식"	"图像提升/抗锯齿方式"
"AD426C874F5D6B1D1BAB88AD9E35EF37"	"UPSCALING/AA QUALITY"	"업스케일링/AA 품질"	"图像提升/抗锯齿质量"
"2563181245B62340E9C273A0E45723B8"	"Ugh. Fine, fine. Take it. I suppose you’re not as dumb as you look."	"어머나. 좋아요, 좋아요. 가져가세요. 당신이 생각보다 멍청하지 않은 것 같네요."	"啧,行行行. 拿着. 看起来你也不像外表一样蠢嘛."
"7A74980349D54D4AD1B5568895EA2572"	"Uh… Hello, my friend. I hope the delivery of the letter went well, I truly appreciate your help. Unfortunately, I don’t have time to chat right now, so…"	"어… 안녕하세요. 편지 전달이 잘 되었기를 바랍니다. 정말 감사합니다. 안타깝게도 지금은 대화할 시간이 없어서…"	"呃...你好啊,我的朋友. 希望你把信已经送到了.我很感谢你的帮助. 但是我现在没时间聊天,所以..."
"D67E224746F0C5AF8B03AB8A89F3DCC3"	"Uh… how about 60?"	"음… 60개는 어때요?"	"呃…60怎么样？"
"42F52400426F5FF4EE01958172D1380D"	"Unarmed"	"맨손"	"徒手"
"B6171A8141500C2A215CEB87F9E00A44"	"Uncommon"	"희귀"	"罕见"
"5BB88DAE4ADDE3D69A8A428546604D4C"	"Under his wise guidance, the villagers constructed beautiful homes and nurtured a peaceful community until someone killed a Padowski. Years have passed, and no one knows who could have done that. After the murder, his son took a place as an Elder. As you can see, it worked very well for the village."	"그의 현명한 지도 아래 마을 사람들은 아름다운 집을 짓고 평화로운 공동체를 키웠습니다. 하지만 누군가가 파도스키를 죽일 때까지는 말입니다. 몇 년이 지났지만 누가 그랬는지 아무도 모릅니다. 살해 사건 이후 그의 아들이 장로가 되었습니다. 보시다시피 마을에 아주 잘 맞았습니다."	"在他的英明领导下，村民们建造了美丽的房屋，并培育了一个和平的村子，直到有人杀害了帕多夫斯基。多年过去了，没有人知道是谁干的。在谋杀案发生后，他的儿子接替了长老的职位。正如你所看到的，这对村庄来说非常有效。"
"231DB42645C263E75C6AB1944611CEB9"	"Understood, take care."	"알겠습니다. 조심하세요."	"明白，保重。"
"889DD24344726254BE88B0A7796E928D"	"Understood."	"알겠습니다."	"明白了。"
"92C69E7A4AD8AC7A8AED289A438FF4E4"	"Understood. Back to my questions"	"알겠습니다. 제 질문으로 돌아가겠습니다"	"明白。回到我的问题"
"97A483E9416B10119C821C8DB2DE059E"	"Understood. I’ll be back soon."	"알겠습니다. 곧 돌아올게요."	"明白了。我很快就会回来。"
"E8B753694B70DC75ED3ECAAF9D0456B9"	"Understood. Just gathering info. No harm meant."	"알겠습니다. 그저 정보를 수집하고 있습니다. 해를 끼칠 생각은 없습니다."	"我明白了。只是收集一下信息。没有恶意。"
"F09FB89D4632C28CCF54168848B9912E"	"Understood. We’ll be announcing the winner soon."	"알겠습니다. 곧 승자를 발표하겠습니다."	"明白了。我们很快就会公布胜选者。"
"B8F32A9C4191DD1E4611098F461F5829"	"Unequip"	"장착 해제"	"取下"
"998A766D4DCBB1A5F976E4A8001E2F9A"	"Unfortunately for me, flour production is my main responsibility, and my mill is broken. And I don’t have the parts needed to fix it. If Ashbourne or his men find out, I’m in trouble."	"제 불운이죠. 제가 주로 밀가루를 생산하는데 제 방앗간이 고장났어요. 고칠 부품도 없고요. 애쉬본이나 그의 부하들이 알면 곤란하겠죠."	"不幸的是，生产面粉是我的主要职责，而我的磨坊坏了。而且我没有修理所需的零件。如果阿什伯恩或他的手下发现，我就会有麻烦。"
"A21679CF40522C632A3A159BC31C3EDA"	"Unfortunately not, they succeeded with fighting boars invasion, but they stayed stubborn and nothing changed to this day."	"안타깝게도 그렇지 않습니다. 그들은 멧돼지 침공에 맞서 싸우는 데는 성공했지만, 고집이 세서 지금까지 아무것도 바뀌지 않았습니다."	"不幸的是，没有。他们成功地抵御了野猪的侵袭，但他们仍然固执己见，至今什么都没有改变。"
"D2F5C1774E7CD3BEFBF672B2AF39FFB0"	"Unfortunately not. But I hope my story at least gave you something to work with."	"불행히도 그렇지 않습니다. 하지만 제 이야기가 적어도 뭔가 도움이 되었기를 바랍니다."	"不幸的是，没有。但我希望我的故事至少给你提供了一些值得努力的东西。"
"13E42D52406759908F636792D647E7C8"	"Unfortunately there's not. We are just trying to survive really, but I heard some whispers about group of people who are trying to help others in the Lowlands."	"안타깝게도 그런 건 없습니다. 우리는 그저 살아남으려고 노력하고 있을 뿐이지만, 저지대에서 다른 사람들을 돕는 사람들이 있다는 소문을 좀 들었습니다."	"不幸的是根本没有。我们现在真的只是在努力生存，但我听说了一些关于一群试图帮助低地的人的传言。"
